 編號		店家名稱
21597 >>> 台新銀行ATM(全家便利商店 潭子新圓通店)
21609 >>> 台新銀行ATM(全家便利商店 太平新興店)
21611 >>> 台新銀行ATM(全家便利商店 太平金城店)
21619 >>> 永豐銀行ATM(澄清綜合醫院中港院區)
21621 >>> 台灣銀行豐原分行ATM
21635 >>> 中國信託ATM(7-ELEVEN 墩業門市)
21636 >>> 國泰世華銀行ATM(萊爾富便利商店 台中田心仔)
21639 >>> 中國信託惠中分行ATM
21642 >>> 中國信託ATM(7-ELEVEN 墩正門市)
21647 >>> 中國信託ATM(7-ELEVEN 向上門市)
21648 >>> 台中向上郵局ATM
21654 >>> 華南銀行ATM(環隆科技)
21656 >>> 台新銀行ATM(全家便利商店 敦親店)
21657 >>> 台新銀行ATM(全家便利商店 台中新忠勇店)
21661 >>> 高雄銀行台中分行ATM
21662 >>> 新光銀行大墩分行ATM
21665 >>> 台新銀行ATM(全家便利商店 台中金美店)
21669 >>> 元大商業銀行ATM(嶺東科技大學)
21670 >>> 日盛國際商業銀行大墩分公司ATM
21671 >>> 國泰世華銀行ATM(全聯福利中心 台中萬和)
21673 >>> 台新銀行ATM(全家便利商店 台中大河店)
21674 >>> 台新銀行ATM(全家便利商店 台中風華店)
21676 >>> 台新銀行ATM(全家便利商店 台中惠文店)
21681 >>> 台新銀行ATM(OK便利商店 台中永順店)
21683 >>> 台新銀行ATM(全家便利商店 台中11街店)
21684 >>> 中國信託ATM(7-ELEVEN 新墩門市)
21685 >>> 台新銀行大墩分行ATM
21686 >>> 台新銀行ATM(全家便利商店 台中墩鴻店)
21687 >>> 兆豐銀行南台中分行ATM
21688 >>> 中國信託ATM(7-ELEVEN 墩隆門市)
21689 >>> 台新銀行ATM(全家便利商店 烏日成嶺店)
21690 >>> 中國信託ATM(7-ELEVEN 向勝門市)
21698 >>> 台新銀行ATM(全家便利商店-大肚瑞功店)
21704 >>> 台新銀行ATM(全家便利商店-大肚台蔗店)
21706 >>> 台新銀行ATM(全家便利商店 台中民主店)
21708 >>> 台中商業銀行龍井分行ATM
21711 >>> 台新銀行ATM(全家便利商店 台中金工店)
21726 >>> 郵局ATM(台中西屯郵局台中30支局)
21727 >>> 中國信託ATM(7-ELEVEN 逢盛門市)
21728 >>> 中國信託ATM(7-ELEVEN 逢喜門市)
21732 >>> 中國信託ATM(7-ELEVEN 逢源門市)
21733 >>> 中國信託ATM(7-ELEVEN 西屯重慶門市)
21736 >>> 中國信託ATM(7-ELEVEN 福星門市)
21737 >>> 中國信託ATM(7-ELEVEN 新西屯門市)
21738 >>> 台新銀行ATM(全家便利商店 台中儷晶店)
21746 >>> 華南銀行中科分行ATM
21747 >>> 中國信託ATM(7-ELEVEN 福漢門市)
21749 >>> 中國信託ATM(7-ELEVEN 安河門市)
21751 >>> 中國信託ATM(7-ELEVEN 逢甲門市)
21752 >>> 台新銀行ATM(全家便利商店 台中福鄰店)
21753 >>> 中國信託ATM(7-ELEVEN 隆安門市)
21755 >>> 中國信託ATM(7-ELEVEN 甘肅門市)
21760 >>> 台新銀行ATM(全家便利商店 台中西屯店)
21762 >>> 中國信託ATM(7-ELEVEN 逢德門市)
21765 >>> 國泰世華銀行ATM(Tiger city購物中心-老虎城)
21766 >>> 台新銀行ATM(全家便利商店 台中福科店)
21768 >>> 台新銀行ATM(全家便利商店-台中新福瑞店)
21771 >>> 台新銀行ATM(全家便利商店 台中福滿店)
21773 >>> 新光銀行西屯分行ATM
21775 >>> 台北富邦銀行西屯分行ATM
21777 >>> 台新銀行ATM(全家便利商店 台中豐盛店)
21780 >>> 台新銀行ATM(全家便利商店 台中至真店)
21781 >>> 新光銀行永安分行ATM
21782 >>> 台新銀行ATM(全家便利商店 台中惠慶店)
21783 >>> 台新銀行ATM(全家便利商店 台中成長店)
21784 >>> 台新銀行ATM(全家便利商店 台中新福聯店)
21785 >>> 台新銀行ATM(全家便利商店 台中工三店)
21786 >>> 台新銀行ATM(全家便利商店 台中福美店)
21788 >>> 台新銀行ATM(全家便利商店 台中文華店)
21789 >>> 國泰世華銀行ATM(全家便利商店 台中漢翔店)
21790 >>> 台新銀行ATM(全家便利商店 台中墩陽店)
21791 >>> 玉山銀行ATM(美食達人)
21794 >>> 台新銀行ATM(全家便利商店 台中福多店)
21796 >>> 台新銀行ATM(全家便利商店 台中嘉農店)
21802 >>> 台新銀行ATM(全家便利商店 台中京華店)
21815 >>> 台新銀行ATM(全家便利商店 太平新豐年門市)
21816 >>> 中國信託ATM(7-ELEVEN 新大億門市)
21826 >>> 華南銀行ATM(華南銀行太平分行)
21842 >>> 台新銀行ATM(全家便利商店 太平新甲店)
21843 >>> 台新銀行ATM(全家便利商店 太平新平店)
21844 >>> 台新銀行ATM(全家便利商店 太平再福店)
21845 >>> 台新銀行ATM(全家便利商店 太平育仁店)
21846 >>> 台新銀行太平分行ATM
21848 >>> 台新銀行ATM(全家便利商店-太平光德店)
21849 >>> 台新銀行ATM(全家便利商店 太平建興店)
21851 >>> 三信商業銀行ATM(修平科技大學)
21856 >>> 華南銀行ATM(力山工業)
21857 >>> 台新銀行ATM(全家便利商店 霧峰吉峰店)
21859 >>> 台新銀行ATM(全家便利商店 大里工業店)
21864 >>> 台新銀行ATM(全家便利商店 大里新城店)
21867 >>> 彰化商業銀行ATM(台灣車樂美縫衣機)
21875 >>> 台新銀行ATM(全家便利商店 大里立新店)
21879 >>> 台新銀行ATM(全家便利商店 霧峰新錦峰店)
21880 >>> 台新銀行ATM(全家便利商店 大里金城店)
21881 >>> 台新銀行ATM(全家便利商店 大里金大發店)
21882 >>> 台新銀行ATM(全家便利商店 大里塗城店)
21883 >>> 台新銀行ATM(全家便利商店 大里瑞城店)
21888 >>> 兆豐銀行ATM(中龍鋼鐵)
21893 >>> 國泰世華ATM(全家超商-烏日高捷店)
21896 >>> 台新銀行ATM(全家便利商店 烏日新九德店)
21897 >>> 台中商業銀行烏日分行ATM
21901 >>> 臺灣企銀烏日分行ATM
21904 >>> 台新銀行ATM(萊爾富便利商店 中縣中武店)
21906 >>> 台新銀行ATM(全家便利商店 烏日三民店)
21907 >>> 國泰世華ATM(萊爾富便利商店 中縣中溪店)
21909 >>> 台新銀行ATM(OK便利商店 烏日成功店)
21916 >>> 臺灣企銀烏日分行ATM
21918 >>> 台新銀行ATM(全家便利商店 大肚王田店)
21919 >>> 台新銀行ATM(全家便利商店 霧峰中投店)
21923 >>> 台新銀行ATM(全家便利商店 台中新高橋店)
21926 >>> 台新銀行ATM(全家便利商店 大里新興店)
21930 >>> 中國信託ATM(7-ELEVEN 大明門市)
21931 >>> 台新銀行ATM(全家便利商店 大里益民店)
21932 >>> 第一商業銀行大里分行ATM
21935 >>> 台新銀行ATM(全家便利商店 大里大功店)
21942 >>> 台新銀行ATM(全家便利商店 大里內新店)
21949 >>> 台新銀行ATM(全家便利商店-彰化彰南店)
21950 >>> 中國信託ATM(7-ELEVEN 智富門市)
21952 >>> 中國信託ATM(7-ELEVEN 締寶門市)
21953 >>> 高雄銀行大里分行ATM
21954 >>> 永豐銀行ATM(萊爾富便利商店 彰化國聖店)
21956 >>> 台新銀行ATM(全家便利商店 彰化金師店)
21958 >>> 中國信託ATM(7-ELEVEN 三民門市)
21970 >>> 臺灣銀行ATM(南郭國小)
21971 >>> 臺灣銀行彰化分行ATM
21973 >>> 華南銀行ATM(新菩提醫院)
21978 >>> 台新銀行ATM(全家便利商店 大里永勝店)
21979 >>> 國泰世華ATM(萊爾富便利商店 大里竹子坑店)
21982 >>> 台新銀行ATM(全家便利商店 大里大發店)
21983 >>> 台新銀行大里分行ATM
21984 >>> 台新銀行ATM(全家便利商店 大里東芳店)
21992 >>> 台新銀行ATM(全家便利商店 和平新谷關店)
22000 >>> 台新銀行ATM(7-ELEVEN 新社門市)
22013 >>> 台新銀行ATM(全家便利商店 后里新中興店)
22017 >>> 華南銀行ATM(台灣美光記憶體)
22019 >>> 台北富邦ATM(泰安服務區南下站)
22026 >>> 元大商業銀行ATM(永進機械工業)
22029 >>> 台新銀行ATM(全家便利商店 真樂店)
22030 >>> 華南銀行豐原分行ATM
22031 >>> 台新銀行ATM(全家便利商店-豐原太陽店)
22035 >>> 中國信託ATM(7-ELEVEN 粵西門市)
22037 >>> 彰化商業銀行ATM(7-ELEVEN 順天門市)
22038 >>> 華南銀行ATM(來億興業股份有限公司)
22039 >>> 台灣企銀ATM(永信藥品)
22040 >>> 彰化商業銀行ATM(光田綜合醫院大甲院區)
22043 >>> 彰化商業銀行ATM(巨大機械工業)
22048 >>> 第一商業銀行豐原分行ATM
22049 >>> 合作金庫銀行豐中分行ATM
22050 >>> 台新銀行ATM(全家便利商店 神岡大漢店)
22056 >>> 國泰世華豐原分行ATM
22059 >>> 華南銀行ATM(豐農證券總公司)
22068 >>> 中國信託ATM(7-ELEVEN 新亞大門市)
22074 >>> 中國信託ATM(7-ELEVEN 易鴻門市)
22077 >>> 中國信託ATM(7-ELEVEN 新霧峰門市)
22078 >>> 元大商業銀行ATM(本堂澄清醫院)
22083 >>> 台新銀行ATM(全家便利商店 霧峰金來店)
22084 >>> 台新銀行ATM(全家便利商店 霧峰九德店)
22085 >>> 台新銀行ATM(全家便利商店 霧峰新振興店)
22087 >>> 台新銀行ATM(全家便利商店 霧峰亞洲店)
22088 >>> 合作金庫銀行大里分行ATM
22091 >>> 台新銀行ATM(全家便利商店 大里新生店)
22101 >>> 華南銀行西豐原分行ATM
22104 >>> 中國信託ATM(7-ELEVEN 豐信門市)
22119 >>> 台新銀行ATM(全家便利商店 豐原騰偉店)
22122 >>> 中國信託ATM(7-ELEVEN 萳陽門市)
22129 >>> 中國信託商業銀行ATM(7-ELEVEN 豐鑫門市)
22130 >>> 中國信託ATM(7-ELEVEN 新豐興門市)
22133 >>> 中國信託ATM(7-ELEVEN 豐光門市)
22134 >>> 萬泰商業銀行ATM(凱基銀行豐原分行)
22135 >>> 中國信託ATM(7-ELEVEN 瑞彬門市)
22142 >>> 台新銀行ATM(全家便利商店 新水源店)
22143 >>> 玉山銀行提款機(衛生福利部豐原醫院)
22146 >>> 台新銀行ATM(全家便利商店 豐原永康店)
22149 >>> 三信商業銀行豐原分行ATM
22151 >>> 三信商業銀行中山分行ATM
22153 >>> 台新銀行ATM(全家便利商店 豐原甜心店)
22154 >>> 彰化商業銀行豐原分公司ATM
22156 >>> 台新銀行ATM(全家便利商店 豐原社興店)
22157 >>> 台新銀行ATM(全家便利商店 豐原豐南店)
22163 >>> 台新銀行ATM(全家便利商店 豐原互助店)
22168 >>> 台新銀行ATM(全家便利商店 潭子祥和店)
22174 >>> 台中商業銀行潭子分行ATM
22176 >>> 台新銀行ATM(台灣佳能)
22179 >>> 台新銀行ATM(全家便利商店 潭子潭興店)
22184 >>> 台新銀行ATM(全家便利商店 大雅有春店)
22185 >>> 台新銀行ATM(全家便利商店 大雅上楓店)
22189 >>> 中國信託ATM(7-ELEVEN 環太門市)
22191 >>> 中國信託ATM(7-ELEVEN 興府門市)
22193 >>> 台新銀行ATM(全家便利商店 大雅雅環店)
22196 >>> 台新銀行ATM(全家便利商店 大雅中科店)
22198 >>> 中國信託ATM(7-ELEVEN 百達門市)
22205 >>> 台新銀行ATM(全家便利商店 新社新中和店)
22206 >>> 台新銀行ATM(全家便利商店 東勢勢林店)
22209 >>> 華南銀行東勢分行ATM
22211 >>> 國泰世華銀行ATM(全家便利商店 東勢東豐店)
22213 >>> 中國信託銀行ATM(7-ELEVEN 東泰門市)
22215 >>> 台新銀行ATM(全家便利商店 東勢嶺先店)
22218 >>> 台新銀行ATM(全家便利商店 豐原綠山店)
22219 >>> 台新銀行ATM(全家便利商店 豐原豐東店)
22220 >>> 國泰世華銀行ATM(萊爾富便利商店 豐原豐民店)
22222 >>> 台新銀行ATM(全家便利商店 豐原甜心店)
22225 >>> 中國信託商業銀行ATM(7-ELEVEN 豪麥門市)
22237 >>> 凱基銀行苗栗分行ATM
22245 >>> 台新銀行ATM(全家便利商店 大肚火車頭店)
22247 >>> 台新銀行ATM(全家便利商店 大肚新市鎮店)
22248 >>> 台新銀行ATM(全家便利商店 大肚高山店)
22249 >>> 台新銀行ATM(全家便利商店 大洋店)
22250 >>> 大肚郵局ATM
22258 >>> 台新銀行ATM(全家便利商店 台中福和店)
22259 >>> 玉山銀行ATM(美食達人)
22260 >>> 中國信託商業銀行ATM(7-ELEVEN 龍新門市)
22263 >>> 台新銀行ATM(全家便利商店 烏日成功店)
22264 >>> 台新銀行ATM(全家便利商店 台中建功店)
22265 >>> 台新銀行ATM(全家便利商店 台中永春店)
22270 >>> 台新銀行ATM(全家便利商店 台中新文山店)
22271 >>> 中國信託ATM(7-ELEVEN 家樂福門市)
22272 >>> 台新銀行ATM(全家便利商店 台中親家店)
22274 >>> 台新銀行ATM(全家便利商店 和美雙美店)
22276 >>> 中國信託ATM(7-ELEVEN 台化門市)
22279 >>> 台新銀行ATM(全家便利商店 伸港雙興店)
22281 >>> 中國信託ATM(7-ELEVEN 沓澤門市)
22285 >>> 元大商業銀行ATM(特力屋彰化店)
22288 >>> 台新銀行ATM(全家便利商店 和美頂美店)
22290 >>> 台新銀行ATM(全家便利商店 和美德美店)
22295 >>> 台新銀行ATM(全家便利商店 彰化新三民店)
22298 >>> 華南銀行ATM(三五橡膠廠)
22301 >>> 華南銀行和美分行ATM
22302 >>> 台灣銀行ATM(彰化縣政府)
22306 >>> 彰化過溝仔郵局ATM
22307 >>> 彰化光復路郵局ATM
22309 >>> 台灣企銀彰化分行ATM
22315 >>> 台新銀行ATM(全家便利商店 潭子金圓通店)
22318 >>> 台新銀行ATM(全家便利商店 潭子大茂店)
22319 >>> 台新銀行ATM(全家便利商店 潭子大豐店)
22323 >>> 中國信託ATM(7-ELEVEN 同榮門市)
22325 >>> 台新銀行ATM(全家便利商店 大雅楓林店)
22326 >>> 中國信託ATM(7-ELEVEN 神林門市)
22328 >>> 中國信託ATM(7-ELEVEN 豐碩門市)
22329 >>> 中國信託ATM(7-ELEVEN 雅潭門市)
22331 >>> 台新銀行ATM(全家便利商店 大雅廣福店)
22333 >>> 台灣企銀大雅分行ATM
22334 >>> 中國信託ATM(7-ELEVEN 逢廣門市)
22336 >>> 中國信託ATM(7-ELEVEN 亞和門市)
22338 >>> 國泰世華ATM(萊爾富便利商店 中縣中勇店)
22341 >>> 台新銀行ATM(全家便利商店 大雅永和店)
22349 >>> 國泰世華銀行ATM(萊爾富便利商店 中縣中勇店)
22351 >>> 台新銀行ATM(矽品精密工業)
22359 >>> 中國信託ATM(7-ELEVEN 雙喜門市)
22367 >>> 永豐商業銀行ATM(萊爾富便利商店 中縣中航店)
22375 >>> 台新銀行ATM(全家便利商店-台中新福瑞店)
22398 >>> 彰化商業銀行沙鹿分行ATM
22400 >>> 靜宜大學郵局ATM
22401 >>> 台新銀行ATM(全家便利商店沙鹿鎮南店)
22406 >>> 台新銀行ATM(全家便利商店 沙鹿弘光店)
22408 >>> 華南銀行沙鹿分行ATM
22410 >>> 台新銀行ATM(全家便利商店 沙鹿光榮店)
22423 >>> 華南銀行清水分行ATM
22425 >>> 台新銀行ATM(全家便利商店 清水榮玉店)
22426 >>> 台新銀行ATM(全家便利商店 龍井藝術店)
22429 >>> 國泰銀行清水分行ATM
22432 >>> 中國信託商業銀行ATM(7-ELEVEN 龍井門市)
22438 >>> 台新銀行ATM(全家便利商店 清水中山店)
22442 >>> 台新銀行ATM(全家便利商店 龍井龍后店)
22446 >>> 台新銀行ATM(全家便利商店 梧棲大庄店)
22450 >>> 台中商業銀行台中港分行ATM
22451 >>> 台新銀行ATM(全家便利商店 梧棲正港店)
22486 >>> 彰化商業銀行ATM(巨大機械工業)
22487 >>> 台新銀行ATM(全家便利商店 大甲水源店)
22489 >>> 華南銀行大甲分行ATM
22490 >>> 國泰世華ATM(萊爾富便利商店 中縣大甲店)
22491 >>> 國泰世華ATM(萊爾富便利商店 中縣中幼店)
22493 >>> 彰化商業銀行大甲分行ATM
22494 >>> 台新銀行ATM(全家便利商店 大甲甲讚店)
22495 >>> 台灣企銀大甲分行ATM
22496 >>> 台新銀行ATM(全家便利商店 大甲鐵山店)
22499 >>> 國泰世華銀行ATM(萊爾富便利商店 中縣中幼店)
22502 >>> 台新銀行ATM(全家便利商店 大甲甲中店)
22507 >>> 中國信託商業銀行ATM(7-ELEVEN 田馨門市)
22513 >>> 中華郵政ATM(榮迪興實業股份有限公司)
22518 >>> 中國信託商業銀行ATM(7-ELEVEN 新苑門市)
22521 >>> 中國信託商業銀行ATM(7-ELEVEN 新和苑門市)
22522 >>> 彰化商業銀行苑裡分行ATM
22528 >>> 台新銀行ATM(全家便利商店 苑裡新信義店)
22529 >>> 台北富邦銀行ATM(泰安服務區南下店)
22532 >>> 台新銀行ATM(全家便利商店 苑裡新信義店)
22536 >>> 台新銀行ATM(全家便利商店 清水高美店)
22537 >>> 華南銀行ATM(清水服務區)
22538 >>> 台新銀行ATM(全家便利商店 清水好美店)
22541 >>> 台灣企銀ATM(台電再生能源處)
22542 >>> 台新銀行ATM(全家便利商店 梧棲港埠店)
22543 >>> 國泰世華ATM(萊爾富便利商店 中縣中宜店)
22546 >>> 台新銀行ATM(全家便利商店 梧棲自強店)
22561 >>> 台新銀行ATM(全家便利商店 龍井沙田店)
22562 >>> 台新銀行ATM(全家便利商店 龍井學園店)
22584 >>> 兆豐銀行ATM(中華電信 台南成功服務中心)
22600 >>> 台新銀行ATM(新光三越台南中山店)
22617 >>> 台新銀行ATM(全家便利商店 台南康樂一店)
22619 >>> 兆豐銀行ATM(台南市私立南英商工職業學校)
22622 >>> 中華郵政ATM(台南護理專科學校)
22631 >>> 台新銀行ATM(新光三越台南新天地)
22632 >>> 台新銀行ATM(全家便利商店 台南康樂三店)
22626 >>> 台新銀行ATM(全家便利商店 台南康樂二店)
22628 >>> 京城銀行總行營業部ATM
22638 >>> 台新銀行ATM(全家便利商店 台南忠義店)
22639 >>> 第一商業銀行竹溪分行ATM
22640 >>> 臺灣銀行南都分行ATM
22642 >>> 台新銀行台南分行ATM
22647 >>> 合作金庫銀行ATM(法務部行政執行署-臺南分署)
22648 >>> 台新銀行ATM(全家便利商店-台南赤崁店)
22649 >>> 台新銀行ATM(全家便利商店 台南和善店)
22655 >>> 凱基銀行赤崁分行ATM
22657 >>> 凱基銀行東門分行ATM
22659 >>> 凱基銀行台南分行ATM
22673 >>> 遠東國際商業銀行ATM(遠東百貨 台南成功店)
22694 >>> 凱基銀行北門分行ATM
22686 >>> 中華郵政ATM(台南榮譽國民之家)
22701 >>> 上海商業儲蓄銀行ATM(和成HCG)
22702 >>> 上海商業儲蓄銀行永康分行ATM
22703 >>> 遠東國際商業銀行ATM(愛買台南店)
22706 >>> 凱基銀行台南市海東分行ATM
22708 >>> 土地銀行ATM(南臺科技大學)
22719 >>> 台新銀行ATM(AIR ASIA)
22733 >>> 台南大同路郵局ATM
22734 >>> 郵局ATM(台南基地噪音監測中心)
22738 >>> 台新銀行ATM(全家便利商店 水萍塭店)
22751 >>> 台新銀行ATM(全家便利商店 台南華興店)
22752 >>> 台新銀行ATM(全家便利商店 台南金華店)
22739 >>> 台南新義郵局ATM
22768 >>> 台新銀行ATM(全家便利商店 台南灣裡店)
22761 >>> 第一商業銀行金城分行ATM
22763 >>> 台新銀行ATM(全家便利商店 台南永寧店)
22770 >>> 台新銀行ATM(全家便利商店 台南新夏店)
22771 >>> 台新銀行(AIR ASIA)
22772 >>> 合作金庫銀行府城分行ATM
22781 >>> 台南地方法院郵局ATM
22785 >>> 台新銀行ATM(全家便利商店 台南建平店)
22793 >>> 台灣企銀ATM(台南地院)
22802 >>> 高雄銀行台南分行ATM
22800 >>> 兆豐國際商銀自動櫃員機(東光國小)
22810 >>> 永豐銀行ATM(大潤發台南店)
22811 >>> 第一商業銀行富強分行ATM
22813 >>> 台新銀行ATM(全家便利商店 仁德二仁店)
22819 >>> 永豐銀行永康分行ATM
22825 >>> 永康農會ATM
22826 >>> 第一商業銀行大灣分行ATM
22827 >>> 永康農會ATM
22842 >>> 萬泰商業銀行海東分公司ATM
22854 >>> 郵局自動提款機(經濟部高雄加工出口區女子宿舍)
22855 >>> 新光銀行岡山分行ATM
22856 >>> 永豐銀行ATM(萊爾富便利商店 岡山仁貴店)
22857 >>> 郵局提款機(工商大樓)
22859 >>> 台中商業銀行高雄分行ATM
22861 >>> 永豐銀行ATM(漢神巨蛋)
22886 >>> 台南東門郵局ATM
22893 >>> 台新銀行ATM(全家便利商店 台南富農一店)
22894 >>> 永豐銀行東台南分行ATM
22896 >>> 兆豐國際商業銀行ATM(台南市崇學國民小學)
22899 >>> 中華郵政ATM(成功大學成杏校區)
22902 >>> 台新銀行ATM(全家便利商店 崇善店)
22904 >>> 台新銀行ATM(全家便利商店 台南東平店)
22907 >>> 兆豐銀行ATM(成功大學)
22921 >>> 元大商業銀行ATM(元大證券林森分公司)
22928 >>> 合作金庫ATM(台南市立醫院)
22950 >>> 台新銀行ATM(全家便利商店 台南東德店)
22955 >>> 台新銀行ATM(全家便利商店 台南榮寶店)
22956 >>> 台新銀行ATM(全家便利商店-台南新博店)
22961 >>> 台新銀行ATM(全家便利商店-台南仁東店)
22958 >>> 中華郵政ATM(台南一中)
22959 >>> 台新銀行ATM(全家便利商店 台南林森店)
22963 >>> 中華郵政ATM(復興國中)
22964 >>> 中華郵政ATM(後甲國中)
22971 >>> 合作金庫ATM(成功大學醫學院附設醫院)
22973 >>> 彰化銀行北台南分行ATM
22975 >>> 永康農會ATM
22977 >>> 陽信銀行中華分行ATM
22983 >>> 臺灣企銀學甲分行ATM
23000 >>> 第一商業銀行新化分行ATM
23020 >>> 台新銀行ATM(全家便利商店 善化光文店)
23021 >>> 台北富邦銀行ATM(誠美材料科技)
23024 >>> 元大商業銀行ATM(元大證券善化分公司)
23028 >>> 華南銀行ATM(南泰實業)
23039 >>> 台新銀行ATM(全家便利商店 台南公園店)
23040 >>> 中華郵政自助櫃員機ATM(大港國小)
23047 >>> 台新銀行ATM(全家便利商店 台南國宅店)
23057 >>> 台新銀行ATM(全家便利商店 台南和緯店)
23058 >>> 台新銀行ATM(全家便利商店 台南忠成店)
23062 >>> 兆豐銀行ATM(好市多Costco 台南店)
23064 >>> 台新銀行ATM(全家便利商店 台南南園店)
23067 >>> 台新銀行ATM(全家便利商店-台南育德店)
23065 >>> 元大商業銀行ATM(特力屋-台南文賢店)
23071 >>> 台新銀行ATM(全家便利商店-台南北成店)
23076 >>> 台新銀行ATM(全家便利商店-台南臨安店)
23077 >>> 台新銀行ATM(全家便利商店-台南長成店)
23166 >>> 台新銀行ATM(全家便利商店-台南興德店)
23163 >>> 台新銀行海佃分行ATM
23176 >>> 台新銀行ATM(全家便利商店 台南長溪店)
23117 >>> 華南銀行ATM(永裕塑膠工業)
23095 >>> 台新銀行ATM(全家便利商店-台南安南店)
23124 >>> 台新銀行ATM(全家便利商店-台南安中店)
23099 >>> 台灣銀行永康分行ATM
23085 >>> 台新銀行ATM(全家便利商店-台南大豐店)
23082 >>> 台新銀行ATM(全家便利商店 台南大興店)
23142 >>> 台新銀行ATM(全家便利商店-台南新本原店)
23143 >>> 華南銀行安南分行ATM
23144 >>> 台新銀行ATM(全家便利商店 台南安順店)
23178 >>> 台新銀行ATM(全家便利商店-台南安慶店)
23179 >>> 台新銀行ATM(全家便利商店-台南新本原店)
23180 >>> 台新銀行ATM(全家便利商店-台南大安店)
23201 >>> 永康農會ATM
23203 >>> 郵局ATM(大橋國民小學)
23208 >>> 郵局提款機(南臺科技大學)
23212 >>> 台新銀行ATM(全家便利商店 永康永華店)
23213 >>> 台新銀行ATM(全家便利商店 世界店)
23214 >>> 彰化銀行ATM(南臺科技大學)
23227 >>> 台新銀行ATM(全家便利商店 永康福樂店)
23240 >>> 國泰世華ATM(永康大樓)
23250 >>> 華南銀行永康分行ATM
23257 >>> 台新銀行ATM(全家便利商店 永康文化店)
23272 >>> 台新銀行ATM(全家便利商店 永康永慶店)
23273 >>> 國泰世華ATM(萊爾富便利商店 永康飛翔店)
23275 >>> 國泰世華銀行ATM(萊爾富便利商店 永康洲尾店)
23277 >>> 台新銀行永康分行ATM
23278 >>> 台新銀行ATM(全家便利商店 永康大華店)
23290 >>> 台新銀行ATM(全家便利商店 永康永勝店)
23298 >>> 元大商業銀行ATM(元大證券歸仁分公司)
23316 >>> 台新銀行ATM(全家便利商店 歸仁大順店)
23319 >>> 台新銀行ATM(全家便利商店 歸仁文仁店)
23322 >>> 台新銀行ATM(全家便利商店 歸仁新文化店)
23328 >>> 華南銀行仁德分行ATM
23331 >>> 中華郵政ATM(法務部矯正署臺南看守所)
23343 >>> 元大銀行ATM(長榮大學)
23340 >>> 台新銀行ATM(全家便利商店 仁德新德店)
23351 >>> 台新銀行ATM(全家便利商店 仁德仁義店)
23362 >>> 國泰世華ATM(特力家居台南館)
23363 >>> 國泰世華銀行ATM(HOLA 仁德店)
23377 >>> 台新銀行ATM(全家便利商店 仁德德洋店)
23381 >>> 元大商業銀行ATM(特力屋 仁德店)
23391 >>> 台新銀行ATM(全家便利商店 台南新安平店)
23399 >>> 台新銀行ATM(全家便利商店 台南文平店)
23405 >>> 台新銀行ATM(全家便利商店 台南慶平店)
23406 >>> 台新銀行ATM(全家便利商店 台南新安平店)
23407 >>> 台新銀行ATM(全家便利商店 台南國平店)
23408 >>> 台新銀行ATM(全家便利商店 台南康裕店)
23437 >>> 台新銀行ATM(全家便利商店 官田新田店)
23449 >>> 第一商業銀行麻豆分公司ATM
23456 >>> 華南銀行麻豆分行ATM
23460 >>> 國泰世華銀行ATM(全家便利商店 善化啤酒店)
23482 >>> 高雄銀行前金分行ATM
23483 >>> 高雄銀行三民分行ATM
23484 >>> 高雄銀行ATM(左營區公所)
23488 >>> 郵局ATM(正規電線電纜工業)
23503 >>> 國泰世華ATM(全聯福利中心 新市復興店)
23500 >>> 台新銀行ATM(全家便利商店-新市華興店)
23509 >>> 台新銀行ATM(全家便利商店-善化正國店)
23517 >>> 台新銀行ATM(全家便利商店-旗山車站店)
23526 >>> 新光銀行九如分行ATM
23530 >>> 台灣企銀仁大分行ATM
23532 >>> 高雄銀行ATM(高雄市政府 四維行政中心)
23534 >>> 台灣企銀大昌分行ATM
23535 >>> 台北富邦銀行ATM(IKEA宜家家居 高雄店)
23548 >>> 台新銀行ATM(全家便利商店 麻豆黎明店)
23552 >>> 台新銀行ATM(全家便利商店學甲狀元店)
23564 >>> 台新銀行ATM(全家便利商店 阿蓮忠孝店)
23573 >>> 台新銀行ATM(全家便利商店 下營中山店)
23605 >>> 華南銀行新營分行ATM
23632 >>> 元大商業銀行新營分行ATM
23606 >>> 台新銀行新營分行ATM
23591 >>> 國泰世華ATM(全家便利商店 麻豆興民店)
23652 >>> 永豐銀行ATM(萊爾富便利商店 嘉義嘉業店)
23653 >>> 永豐銀行ATM(大潤發嘉義店)
23654 >>> 臺灣銀行嘉南分行ATM
23667 >>> 台新銀行ATM(全家便利商店 安定保安店)
23677 >>> 台新銀行ATM(全家便利商店-佳里中山店)
23692 >>> 元大商業銀行ATM(元大證券佳里分公司)
23698 >>> 台新銀行佳里分行ATM
23684 >>> 國泰世華銀行ATM(啟耀光電)
23720 >>> 台灣企銀ATM(嘉南供電區營運處)
23721 >>> 合作金庫銀行北新營分行ATM
23729 >>> 台新銀行ATM(全家便利商店 鹽水清泉店)
23732 >>> 台新銀行ATM(全家便利商店 新營民興店)
23733 >>> 台新銀行ATM(全家便利商店 新營帝寶店)
23735 >>> 台新銀行ATM(全家便利商店 新營新興店)
23736 >>> 台新銀行ATM(全家便利商店 南紙店)
23748 >>> 台新銀行ATM(全家便利商店 新營裕民店)
23750 >>> 台新銀行ATM(全家便利商店 新迎南新店)
