 編號		店家名稱
53330 >>> 天明宮
53331 >>> 福壽公、地理婆
53332 >>> 清水壽山殿天公廟
53333 >>> 天壽宮
53334 >>> 台中大肚永順宮
53336 >>> 玉天宮
53337 >>> 沙鹿新庄永順宮五府千歲
53338 >>> 巧聖仙師開基祖廟
53339 >>> 惠德宮
53343 >>> 大肚磺溪里下寮福興宮蘇府王爺
53344 >>> 大肚第六公墓新興公媽廟
53345 >>> 台中諸葛孔明廟
53346 >>> 慶順宮
53347 >>> 大肚新興里福興宮北極玄天上帝
53348 >>> 普恩宮
53349 >>> 慧明精舍
53350 >>> 大肚瑞安宮
53351 >>> 永和宮
53352 >>> 聖媽廟
53353 >>> 慈雲寺
53354 >>> 大肚茄苳聖媽
53356 >>> 頂街村萬興宮管理委員會
53357 >>> 中和福德祠
53358 >>> 天玄宮
53360 >>> 景聖宮開漳聖王廟
53361 >>> 普濟寺 地藏王廟
53363 >>> 大肚媽
53365 >>> 甲寅里福德正神廟
53367 >>> 祖師宮
53368 >>> 霧峰法揚宮
53369 >>> 新登宮
53370 >>> 霧峰柳樹湳七將軍爺廟
53371 >>> 靈聖宮
53372 >>> 大觀禪院-霧峰
53373 >>> 霧峰新德宮 太子元帥
53375 >>> 慈覺院
53378 >>> 南天宮天上聖母廟管理委員會
53379 >>> 阿罩霧福德祠-福德正神
53380 >>> 五福里吳厝百姓公廟
53381 >>> 萬慶宮
53382 >>> 福天宮
53383 >>> 普賢講堂
53384 >>> 霧峰六股福安宮
53390 >>> 金陵山崇德園
53391 >>> 霧峰天后宮
53392 >>> 塗城福德宮
53394 >>> 天強彌勒佛院
53395 >>> 法雨禪寺
53399 >>> 霧峰天顯宮
53400 >>> 臺灣雷藏寺
53401 >>> 龍泉寺
53402 >>> 慈德宮
53404 >>> 草屯 都中天府(原雙叉港拱安宮)
53406 >>> 人乘寺南埔精舍
53407 >>> 北勢湳永安宮
53408 >>> 健民福德祠
53410 >>> 鳳山禪寺
53411 >>> 永和宮
53412 >>> 天峯寺
53415 >>> 玉皇天心宮
53418 >>> 朝陽宮
53419 >>> 草屯龍聖宮
53420 >>> 定覺寺
53422 >>> 芬園 玄聖宮 【北極玄天上帝】
53425 >>> 集仙宮
53426 >>> 福智寺
53428 >>> 阿夷里福成宮
53429 >>> 奉天宮
53432 >>> 東勢文昌廟
53433 >>> 泰安宮
53434 >>> 東勢復興宮
53435 >>> 濟安宮
53436 >>> 玉清宮
53437 >>> 圓通精舍
53438 >>> 保安宮
53439 >>> 慈聖佛堂
53440 >>> 慈普山財神寺
53443 >>> 上城庄東興宮中壇元帥三太子
53444 >>> 永安宮
53445 >>> 頭社福德祠-楓樹
53447 >>> 永明淨院
53448 >>> 樂禪林(樂禪蘭若)
53449 >>> 慈雲慈航寺
53450 >>> 泰興宮
53451 >>> 慚愧祖師廟
53452 >>> 埤頭山莊王爺公廟
53453 >>> 明山寺
53454 >>> 七星娘娘廟
53455 >>> 土地公廟
53456 >>> 林梨宮土地公廟
53461 >>> 土地公(月照宮)
53466 >>> 慈蓮慈惠堂
53473 >>> 惠聖宮益惠堂
53475 >>> 保山堂
53476 >>> 聖玄宮
53478 >>> 東勢子福德祠
53479 >>> 東勢尾福德祠
53480 >>> 復興宮
53481 >>> 考柃腳福德祠
53482 >>> 中原紫雲禪寺淨海巖
53483 >>> 巧聖仙師廟
53486 >>> 岸裡文興宮包府千歲
53488 >>> 同安 開安宮
53489 >>> 和安宮
53491 >>> 六桂花褔德祠
53492 >>> 福德祠
53493 >>> 賜安宮
53494 >>> 顯化堂
53495 >>> 苗栗玉清宮
53496 >>> 慈善宮
53498 >>> 聖安宮
53499 >>> 溪湖霖肇宮
53500 >>> 觀音堂
53503 >>> 縣定古蹟西螺廣福宮 西螺媽老大媽廟
53506 >>> 永安宮
53507 >>> 竹塘慈航宮
53509 >>> 大藏寺
53514 >>> 永和宮
53516 >>> 大雅鳳凰宮
53517 >>> 下員林福德祠
53518 >>> 大雅明聖堂
53519 >>> ハ角亭福德正神廟
53520 >>> 大雅秀山朝陽宮
53522 >>> 慈心堂
53523 >>> 秀山下寮土地公廟
53525 >>> 福德祠
53526 >>> 台中妙玄宮
53527 >>> 長發宮
53530 >>> 大雅慈雲觀
53531 >>> 大雅福興宮
53532 >>> 重興祠福德正神
53533 >>> 臺中震天宮
53535 >>> 建興宮
53536 >>> 大雅無極聖慈宮
53537 >>> 福德正神
53539 >>> 神岡山皮寶山宮
53540 >>> 天元宮
53542 >>> 天地宮
53544 >>> 神岡無極敍緣宮
53545 >>> 外埔青斗石濟公廟
53547 >>> 清水保安尊王廟
53548 >>> 順天宮
53550 >>> 本願山彌陀講堂
53551 >>> 得天宮
53552 >>> 豐富宮
53553 >>> 華嚴覺苑
53554 >>> 玄北宮
53555 >>> 台中潭子天虛宮
53557 >>> 正鴻佛院
53558 >>> 無極混元中樞院
53559 >>> 栗林寶福祠
53560 >>> 台中市潭子區明正堂
53561 >>> 台中聖形宮
53562 >>> 潭子慈玄宮
53565 >>> 潭子區大富里大富宮
53566 >>> 豐原市西安里福德祠
53568 >>> 櫸楺樹土地公
53570 >>> 大行山法華寺
53571 >>> 虎爺廟
53573 >>> 永豐公婆樹
53574 >>> 廍子福德祠
53575 >>> 教化佛院
53576 >>> 大甲文昌祠
53579 >>> 延平宮
53580 >>> 福天宮
53581 >>> 日南玉皇宮
53583 >>> 大甲路嬌姑廟
53585 >>> 大甲建興宮
53586 >>> 德元宮
53587 >>> 大甲王爺宮廟(安田鎮安宮)
53588 >>> 日南慈德宮天上聖母三庄媽
53589 >>> 福德祠
53591 >>> 大甲天靈宮
53592 >>> 鐵砧山西靈宮
53593 >>> 大甲苗圃-福安宮
53594 >>> 福興宮
53595 >>> 天法宮
53596 >>> 大甲澤安宮
53597 >>> 大甲飛龍團
53598 >>> 福山宮
53599 >>> 日南庒福德祠
53600 >>> 大甲義澤堂
53601 >>> 玉聖寺
53602 >>> 大甲聖母宮
53603 >>> 大甲頂店頂安宮
53605 >>> 鎮安宮
53606 >>> 大安松雅保安宮
53607 >>> 鎮南宮
53612 >>> 慈雲宮
53613 >>> 神岡社口穎德宮
53615 >>> 大洲福德祠
53617 >>> 寮福宮
53618 >>> 岸裡德興宮土地公廟
53619 >>> 神岡里福德祠
53620 >>> 神岡新庄新和宮
53621 >>> 清水聖王公廟
53623 >>> 神岡福德祠-福德正神
53625 >>> 圳前土地公
53626 >>> 神岡守德宮
53627 >>> 保安宮
53630 >>> 萬年靈宮
53631 >>> 金星觀古君子祠
53633 >>> 大里杙嘉慶君護衛將軍廟
53634 >>> 圓通寺
53637 >>> 開台薛府王爺
53638 >>> 清水南社東-福德寺
53639 >>> 清水開基福德祠
53640 >>> 清水聖南寺
53642 >>> 新厝光華岩觀音佛祖
53643 >>> 蓬麓宮
53644 >>> 清水三元宮
53645 >>> 清水鎮南宮
53646 >>> 慈德堂
53647 >>> 清水聖皇宮
53648 >>> 永安宮
53650 >>> 祥雲講堂
53651 >>> 清水三玄宮
53652 >>> 玉和宮
53653 >>> 財團法人天帝教天極行宮
53654 >>> 文興宮
53655 >>> 文興宮
53657 >>> 壽天宮
53659 >>> 無極鎮安宮
53660 >>> 朝后宮
53664 >>> 開基南清宮
53665 >>> 福德祠
53666 >>> 東天宮
53667 >>> 隨興宮
53668 >>> 佛教-安忍居
53669 >>> 橋頭福德祠(土地公廟)
53671 >>> 三太宮
53674 >>> 梧棲慈惠堂
53676 >>> 台中縣清水鎮藏密白玉佛學會
53678 >>> 清水岩寺
53679 >>> 順興宮
53681 >>> 崇寧宮
53682 >>> 保寧宮
53683 >>> 寮天宮 天上聖母 四媽
53684 >>> 順安宮
53686 >>> 梧棲大庄八角亭-福德正神
53687 >>> 梧棲達天宮
53688 >>> 海興宮管理委員會
53690 >>> 慈光學苑
53692 >>> 福德里德順宮
53693 >>> 普善寺
53694 >>> 福德寺
53695 >>> 天元禪寺
53696 >>> 朝福寺
53697 >>> 台中梧棲奉安宮-田都元帥
53698 >>> 王天府
53699 >>> 龍井天波府 (臺灣楊家將總廟府)
53700 >>> 鴨母寮永安宮
53702 >>> 沙鹿區鹿寮巡安宮
53703 >>> 大寂靜精舍 / 大寂靜學會
53704 >>> 沙鹿鎮南宮天上聖母
53705 >>> 永天宮
53706 >>> 台中市龍井區德瑞宮
53707 >>> 天山香林寺
53708 >>> 定安宮福德正神
53709 >>> 梧棲 三玄宮
53710 >>> 護安宮
53711 >>> 順福宮-龍井海埔厝信仰中心
53712 >>> 龍井朝安宮
53713 >>> 妙法精舍
53714 >>> 福安宮
53716 >>> 益順宮
53717 >>> 南斗宮
53718 >>> 田美福德宮
53719 >>> 贊賢普明殿
53721 >>> 慶安宮
53722 >>> 寶山禪寺
53723 >>> 長興宮
53724 >>> 福陵宮
53725 >>> 七賢慈惠堂
53727 >>> 土地公廟
53729 >>> 沙轆觀音亭
53731 >>> 沙鹿城隍廟-城隍爺
53732 >>> 祿清宮
53733 >>> 埔子慶安宮
53735 >>> 德林宮
53736 >>> 紫浩宮
53737 >>> 清泉里保安宮-廣澤尊王
53739 >>> 聖安宮
53740 >>> 沙鹿潭仔墘浩安宮
53741 >>> 彰化開化寺
53742 >>> 福田宮管理委員會
53743 >>> 永安宮
53746 >>> 大庄慈雲寺
53747 >>> 萬安宮
53748 >>> 永興福德祠
53756 >>> 下城庄和興宮北極玄天上帝
53759 >>> 峨崙廟
53762 >>> 聖廟宏德堂
53763 >>> 福慧禪寺
53765 >>> 大湳里福德祠
53766 >>> 豐圳福德祠
53767 >>> 佛導寺
53769 >>> 三皇宮
53770 >>> 玄奘寺
53773 >>> 樹王萬安宮北極玄天上帝
53775 >>> 松柏嶺受天宮
53776 >>> 環海宮管理委員會
53777 >>> 斗六門受天宮-天上聖母
53778 >>> 北斗奠安宮
53779 >>> 雲林西螺福天宮-天上聖母(社口媽)
53780 >>> 朴子配天宮
53781 >>> 廣龍寺
53782 >>> 土地公廟
53784 >>> 朝奉宮
53785 >>> 慈德宮(張府天師)
53786 >>> 崙仔龍天宮
53787 >>> 圓圈彎福德祠
53788 >>> 紫玲宮
53789 >>> 唯心聖教中港道場
53795 >>> 天下第一行宮
53797 >>> 永安宮
53798 >>> 政天宮
53799 >>> 台中市大安九龍宮
53800 >>> 大安保安廣安宮 西天廣澤尊王
53801 >>> 永安靖安宮
53803 >>> 大興爺公
53804 >>> 保安宮
53808 >>> 大安明水宮
53811 >>> 大眾爺祠
53813 >>> 新化朝天宮
53817 >>> 新化范府千歲王公廟
53818 >>> 新化三元宮
53822 >>> 新化太子宮
53823 >>> 新化三仙宮
53829 >>> 台南天輔佛堂
53841 >>> 佛崇寺
53860 >>> 重慶寺
53861 >>> 湛然寺
53862 >>> 觀音講寺
53863 >>> 法華寺
53864 >>> 金剛寺
53865 >>> 右營埔廣慈院
53866 >>> 鄭成功祖廟
53867 >>> 六合境清水寺
53869 >>> 萬福庵
53870 >>> 金華府
53871 >>> 三郊鎮港海安宮
53872 >>> 三協境全台開基藥王廟
53873 >>> 德林精舍
53874 >>> 臺灣府城隍廟
53875 >>> 光明王寺台南分院
53876 >>> 風神廟
53877 >>> 四協境七娘境開隆宮
53878 >>> 臺南廣安宮
53879 >>> 開基武廟原正殿
53880 >>> 小南天土地公廟
53881 >>> 銀同祖廟
53882 >>> 慈蔭亭
53883 >>> 臺南景福祠
53884 >>> 濟福宮
53885 >>> 烏橋新南宮
53887 >>> 馬公廟
53888 >>> 小南城隍廟
53889 >>> 臺灣祀典武廟
53890 >>> 開基靈祐宮
53891 >>> 台南正德堂達摩祖師
53892 >>> 八吉境五帝廟
53893 >>> 臺南彌陀寺
53894 >>> 台南德化堂
53895 >>> 臺南北極殿
53896 >>> 四安境北線尾下大道良皇宮
53897 >>> 南勢街【西羅殿】保安廣澤尊王
53898 >>> 四聯境普濟殿
53899 >>> 六合境仁厚境福德祠
53900 >>> 媽祖樓天后宮
53901 >>> 普濟殿境善德堂李府三尊王
53902 >>> 二府口福安宮李府千歲
53903 >>> 南沙崗六姓府
53904 >>> 四安境牛磨後神興宮
53905 >>> 小南崑明殿
53906 >>> 六合境大埔福德祠
53907 >>> 三四境載福祠
53908 >>> 尊王公壇
53909 >>> 臺郡三郊水仙宮
53910 >>> 文昌閣
53911 >>> 五妃廟
53912 >>> 全台白龍庵安慶堂五瘟宮
53913 >>> 開華禪寺
53914 >>> 千手千眼觀音寺
53915 >>> 六合境油行尾福德爺廟
53916 >>> 擇賢堂
53917 >>> 石精臼開基共善堂
53918 >>> 中和境福德祠
53919 >>> 外關帝港玄明保安宮
53920 >>> 八吉境下太子開基昆沙宮
53921 >>> 四安境南廠代天府保安宮
53922 >>> 普思精舍
53923 >>> 大觀音亭
53924 >>> 觀音亭街興尊宮
53925 >>> 辜婦媽廟
53926 >>> 安海港聚宋宮
53927 >>> 四聯境老古石集福宮
53928 >>> 台南白玉佛法中心
53929 >>> 六合境柱仔行全台開基永華宮
53930 >>> 正覺寺
53931 >>> 英靈廟
53932 >>> 凌霄寶殿
53933 >>> 赤崁樓大士殿
53934 >>> 共敬堂
53935 >>> 南廠武英殿
53936 >>> 極樂寺
53937 >>> 開基玉皇宮
53938 >>> 總趕宮
53939 >>> 八吉境檨仔林朝興宮
53940 >>> 竹溪禪寺會館
53941 >>> 府城三協境下南河南沙宮- 開基包公廟
53942 >>> 八吉境道署關帝廳
53943 >>> 鎮轅境頂土地公廟
53944 >>> 開基陰陽公廟
53945 >>> 臺南三山國王廟
53946 >>> 祀典興濟宮
53947 >>> 全臺首邑縣城隍廟
53948 >>> 祀典武廟馬使爺廳
53950 >>> 佛光山福國寺
53951 >>> 水仔尾開基天后祖廟
53952 >>> 四草大眾廟
53956 >>> 台南三官大帝廟
53957 >>> 塩埕北極殿
53959 >>> 延平郡王祠
53961 >>> 法鼓山雲集寺
53963 >>> 台南南聖宮
53964 >>> 千佛山菩提寺
53965 >>> 永康保安宮吳府三王
53966 >>> 法源禪寺
53967 >>> 南極殿
53968 >>> 柳營代天院
53969 >>> 南聖宮
53971 >>> 北汕尾媽祖宮鹿耳門天后宮
53972 >>> 金龍殿
53974 >>> 善化慶安宮
53976 >>> 佳里金唐殿
53984 >>> 鹽水 武廟
53986 >>> 玉井北極殿
53987 >>> 法鼓山紫雲寺
53989 >>> 三坪宮
53990 >>> 東港東隆宮
53991 >>> 法鼓山新三民精舍
53992 >>> 圓通寺
53993 >>> 台南龍山寺觀音菩薩
53994 >>> 修禪院
53995 >>> 祝三多廟
53996 >>> 元天宮
53997 >>> 南天府
53998 >>> 東門龍山殿
53999 >>> 八協境大人廟
54000 >>> 妙善寺
54001 >>> 德高厝上帝廟
54002 >>> 聖佛山-開陽寺
54003 >>> 綠仔園武玄宮
54004 >>> 郭府宮殿
54005 >>> 南台慈惠堂瑤池宮
54006 >>> 八協境龍泉井廟
54007 >>> 慶隆廟
54008 >>> 臨水宮
54009 >>> 台南莊敬福德正神
54010 >>> 八協境聖公廟
54011 >>> 台南市勝和宮管理委員會
54012 >>> 萬聖王公廟
54013 >>> 聖汝宮
54014 >>> 台南慈雲寺~青虛慈雲文殊菩薩
54015 >>> 南善堂
54016 >>> 台南懿旨天山皇母宮
54017 >>> 護東宮
54018 >>> 普明佛寺
54019 >>> 東門伍佛堂
54020 >>> 佛頂山朝聖寺
54021 >>> 東門伍德堂
54022 >>> 觀音廟
54023 >>> 台南玉慈天聖宮
54024 >>> 台南市九華山護國地藏禪寺
54025 >>> 廣濟雷音宫
54026 >>> 靜隱禪寺
54027 >>> 仁德五帝廟
54030 >>> 仁德區二層行觀音寺
54031 >>> 金玄殿
54032 >>> 上崙中軍宮
54033 >>> 永康土地公廟
54034 >>> 林聖宮
54035 >>> 慈湖 靈山寺
54036 >>> 三天宮
54037 >>> 台南永康龍明寺
54038 >>> 鄭子寮福安宮
54039 >>> 南中慈惠堂
54040 >>> 普法道濟寺
54041 >>> 永康正德宮
54042 >>> 貢噶寺
54043 >>> 灣裡南岩超峯寺
54044 >>> 忠義聖堂
54045 >>> 妙法禪寺
54046 >>> 烏竹三千宮
54047 >>> 鹽埕天后宮
54048 >>> 觀音寺
54049 >>> 金天宮
54050 >>> 緣生精舍
54052 >>> 臺南市忠烈祠
54054 >>> 福德祠
54055 >>> 道德觀老君堂/位置
54056 >>> 台南三仙宮
54057 >>> 堃陽慈惠堂
54059 >>> 安平開臺天后宮
54060 >>> 安平觀音亭
54061 >>> 台南天上聖母宮
54062 >>> 玉聖宮
54065 >>> 台南無極慈元宮-瑤池金母、收驚問事
54066 >>> 玄空法寺
54069 >>> 山西宮
54070 >>> 三坪宮
54071 >>> 歸仁仁壽宮
54075 >>> 光玄寺
54079 >>> 佳里區第十三角聖安宮
54084 >>> 糖廍角民安宮
54087 >>> 中山大禪寺
54092 >>> 西港慶安宮
54103 >>> 菩提禪寺
54114 >>> 縣內角太安宮
54118 >>> 打鼓岩元亨寺
54119 >>> 慈玄聖天宮
54120 >>> 小南海觀音寺
54121 >>> 三寶山靈嚴講堂
54131 >>> 楠西聖濟宮
54133 >>> 上順觀音寺
54134 >>> 楠西北極殿
54150 >>> 心王寺
54155 >>> 玉田村太子廟
54159 >>> 鹽埕觀音寺
54160 >>> 淨土宗彌陀寺
54161 >>> 慈音寺
54162 >>> 海口宮
54163 >>> 灣裡保安宮
54164 >>> 將軍大廟
54165 >>> 龍山寺
54168 >>> 豁落院仁慈堂
54169 >>> 南區金鑾宮
54170 >>> 大林天元宮
54171 >>> 南府濟生堂
54172 >>> 灣裡元帥廟
54174 >>> 財團法人台南市宗祖聖堂
54175 >>> 五行代天府
54176 >>> 省躬社聖化堂
54177 >>> 怡峰殿舉喜堂
54178 >>> 鹽埕保安宮
54179 >>> 慈恩亭
54180 >>> 淨修禪院
54181 >>> 鯤安宮
54182 >>> 財團法人貢噶寺
54183 >>> 北極真武殿
54184 >>> 南廠碧雲宮
54185 >>> 灣裡馬鎮宮
54186 >>> 凡靈山虛空宮濟佛寺
54187 >>> 安溪寺
54188 >>> 灣裡萬年殿
54189 >>> 桶盤淺朝玄宮
54190 >>> 南廠水門宮
54191 >>> 台南慈安堂
54192 >>> 灣裡萬元廟
54193 >>> 塩埕烏橋玉聖宮
54194 >>> 妙嚴寺
54195 >>> 台南喜樹萬皇宮
54196 >>> 淨和寺
54197 >>> 忠義宮
54200 >>> 代天府五王宮
54201 >>> 灣裡同安宮
54202 >>> 台南天師府
54203 >>> 鹽埕萬應城隍府
54204 >>> 信和禪寺
54205 >>> 市仔頭福隆宮
54206 >>> 崎漏正順廟管理委員會
54207 >>> 台南東區聖天宮
54212 >>> 龍鳳宮
54213 >>> 藩府曾蔡二姬墓
54214 >>> 二層行清王宮
54217 >>> 南田新村三山境威武廟
54218 >>> 台南安南區海尾朝皇宮
54219 >>> 福德祠
54220 >>> 麻豆頂街北極殿普濟寺
54221 >>> 檀林精舍
54223 >>> 溪頂寮福德宮
54225 >>> 龍鳳寺
54227 >>> 台南鎮海宮
54233 >>> 觀音禪寺
54237 >>> 中洲寮保安宮
54240 >>> 金剛寺
54242 >>> 新市建安宮
54243 >>> 保東埤頭巡天宮
54244 >>> 什二佃南天宮
54245 >>> 護安寺
54246 >>> 竹仔港文興宮
54247 >>> 慈雲禪寺
54248 >>> 高雄哈瑪星代天宮
54252 >>> 普雲寺
54253 >>> 安平廣濟宮
54254 >>> 安平西㡣殿
54255 >>> 安平靈濟殿
54256 >>> 財團法人台灣省台南市關帝聖堂
54257 >>> 化善堂
54258 >>> 妙壽宮
54259 >>> 三鯤鯓雲濟宮
54261 >>> 上鯤鯓社興和宮
54262 >>> 十二宮社三靈殿
54263 >>> 灰窯尾社弘濟宮
54264 >>> 安平威鎮堂
54265 >>> 安平老街福德爺廟
54266 >>> 安平億載社杭州殿
54267 >>> 三鯤鯓社天宮壇
54268 >>> 觀音精舍
54269 >>> 安平金門館海頭社伍德宮
54270 >>> 濟福寺-台南旅遊景點-保生大帝-文昌帝君-福德正神
54271 >>> 飛虎將軍廟
54273 >>> 勝安宮
54275 >>> 保西代天府
54276 >>> 善化寺
54277 >>> 天佛院
54278 >>> 修元堂
54279 >>> 六甲北極殿玄天上帝
54280 >>> 歸仁大人廟郭元帥
54281 >>> 看西(公館邊)清水宮
54282 >>> 天壇太和殿
54283 >>> 南清宮(蔡姑娘廟)
54284 >>> 看東里北安宮
54285 >>> 武聖宮
54287 >>> 灣厝北極殿
54290 >>> 三元帥公廟
54291 >>> 武當山上帝廟
54293 >>> 大灣凌霄寶殿武龍宮
54294 >>> 永康二王廟
54295 >>> 歸南北極殿玄天上帝
54296 >>> 瑠璃寺
54297 >>> 岳王廟
54299 >>> 清寧代天府
54301 >>> 代天府
54304 >>> 妙法寺
54305 >>> 南興南保清水宮
54309 >>> 台南‧太祖 三清宮
54310 >>> 慶和宮
54311 >>> 西勢仔黃府王爺壇
54313 >>> 清寧太子宮
54316 >>> 天岳山光明寺
54317 >>> 龍山禪院
54318 >>> 水明殿
54319 >>> 中洲玄天宮
54320 >>> 法藏講堂
54321 >>> 二層行公堂
54323 >>> 學甲慈濟宮
54325 >>> 車路墘保安宮
54327 >>> 仁德區明直宮
54328 >>> 修德禪寺
54329 >>> 田厝里西安宮
54333 >>> 清虛宮(天公廟)
54337 >>> 永康泰國佛寺
54340 >>> 土虱堀五王府
54342 >>> 伽藍廟
54343 >>> 明聖宮關聖帝君
54344 >>> 仁德港崎頭萬龍宮
54345 >>> 土庫興安宮
54346 >>> 陳卿寮保山宮
54347 >>> 大灣城隍廟
54349 >>> 三老爺宮
54354 >>> 西螺二崙安平宮-天上聖母
54355 >>> 皇天宮
54360 >>> 保生宮
54362 >>> 龍濟寺
54363 >>> 佳里區第十三角幽冥殿
54365 >>> 開天宮
54366 >>> 聖巡代天府
54367 >>> 台南市永康區南海紫竹寺
54368 >>> 大灣玉虛寺
54369 >>> 菩提寺
54370 >>> 永康慈后宮
54371 >>> 西勢廣興宮
54372 >>> 慈聖宮
54373 >>> 龍潭天壇
54374 >>> 台南無極天靈宮龜丹地母廟
54375 >>> 大灣南巡宮
54376 >>> 北灣里姓鄭仔國聖宮
54378 >>> 永康三崁店保靈宮
54379 >>> 中興壇
54380 >>> 大灣廣護宮
54381 >>> 福安宮
54382 >>> 大灣淨法寺
54384 >>> 鹽行天后宮
54385 >>> 順升宮
54386 >>> 台南市永康區慈勝宮
54388 >>> 慈舫菩提佛道院
54390 >>> 永康福德祠
54392 >>> 永康無極玉天宮
54393 >>> 永 康 保 生 宮 福 德 祠
54394 >>> 小北廣濟宮玄天上帝
54395 >>> 開天聖明宮
54396 >>> 中正廟
54397 >>> 雅泰福德正神祠
54398 >>> 本淵寮朝興宮
54399 >>> 西灣里伍風宮
54400 >>> 法王講堂
54405 >>> 麻豆護濟宮
54408 >>> 溪頂寮中安宮
54410 >>> 溪心寮保安宮
54412 >>> 代天府
54413 >>> 文武聖廟
54414 >>> 財團法人台灣省台南市香光聖堂
54415 >>> 總頭寮興安宮
54416 >>> 箔仔寮代天宮-五府千歲
54417 >>> 外塭仔興護宮
54419 >>> 溪頂寮保安宮
54420 >>> 新寮鎮安宮
54421 >>> 南路寮保鎮宮
54422 >>> 公塭仔萬安宮
54423 >>> 道教玉皇玉聖宮
54424 >>> 鎮南王府
54425 >>> 溪南寮興安宮
54428 >>> 什三佃慶興宮
54429 >>> 溪埔仔福聖宮
54430 >>> 文殊園淨珍精舍
54431 >>> 公親寮[清水寺]-天子門生
54432 >>> 鎮門宮 | 鄭成功廟
54433 >>> 新和順清慈宮
54434 >>> 清安宮
54435 >>> 土城砂崙腳玉勅清聖宮
54436 >>> 學甲寮慈興宮
54438 >>> 外塭仔和濟宮
54439 >>> 媽祖船宮
54441 >>> 番婆寮復興宮
54442 >>> 和順南天門齊天大聖廟
54444 >>> 台灣高野山真言宗大日寺
54445 >>> 外塭仔崇聖宮
54447 >>> 海尾代天宮
54455 >>> 六甲區赤山龍湖巖
54469 >>> 安后宮
54471 >>> 台南九天宮
54473 >>> 慈恩九品蓮精舍
54477 >>> 佛來寺
54478 >>> 柴頭港福德祠
54479 >>> 鄭子寮陵興宮
54480 >>> 正覺寺果智圖書館
54481 >>> 皇蓮宮
54482 >>> 金儒寺
54483 >>> 三分子代天府鎮南宮
54484 >>> 總爺古街下土地總祿境廟
54485 >>> 三老爺宮
54486 >>> 忠安宮
54487 >>> 糖安宮-鎮山元帥
54488 >>> 北華街玉尊堂
54489 >>> 大港寮大興宮
54490 >>> 文靈宮
54491 >>> 府城慶安宮
54492 >>> 恩隍宮
54493 >>> 臺南西華堂
54494 >>> 元和宮全台白龍庵
54495 >>> 開基悳華殿
54496 >>> 府城福陽閣
54497 >>> 代天府基華宮
54499 >>> 關廟 濟道龍隱寺
54500 >>> 白龍庵五靈堂
54504 >>> 保生宮
54505 >>> 極樂寺
54508 >>> 清保宮
54510 >>> 警悟寺
54513 >>> 復興淨寺
54514 >>> 鹽水大眾廟
54515 >>> 順北宮
54516 >>> 下營區北極殿上帝廟
54518 >>> 宅仔內興濟宮保生大帝
54520 >>> 五甲龍凰寺
54525 >>> 護鎮里後鎮保安宮
54529 >>> 佳里北極玄天宮
54534 >>> 佳里代天護國宮
54535 >>> 佳里下街四安宮
54537 >>> 佳里第十七角登天宮
54538 >>> 玉敕慈聖宮
54539 >>> 佳里中興宮
54542 >>> 佛天宮
54548 >>> 佳里佳池宮
54549 >>> 朱澤宮
54572 >>> 無極神王宮
54575 >>> 普南精舍
54577 >>> 清水寺
54578 >>> 拯民宮
54598 >>> 麻豆天后宮
54599 >>> 麻豆南清宮
54618 >>> 麻豆油車仁厚宮天上聖母油車媽
54622 >>> 麻豆保寧宮保安宮
54627 >>> 麻豆寮廍里東嶽殿
54628 >>> 麻豆草店尾良皇宮
54632 >>> 禪磯山仙佛寺蔴豆道場
54644 >>> 正慧淨舍
54648 >>> 玉井慈惠堂
54654 >>> 玉井新天宮
54657 >>> 如來之家
54667 >>> 台南市關廟區三平宮
54668 >>> 天台山菩薩莊靈隱寺
54670 >>> 台南市關廟區龜洞福安堂
54673 >>> 日月禪寺
54681 >>> 代天府
54683 >>> 美濃天后宮
54685 >>> 嘉義市朝天宫（温陵媽廟）
54687 >>> 沙淘宮
54688 >>> 法鼓山信行寺
54690 >>> 武德宮
54691 >>> 台南市仁德區仁義宮
54692 >>> 台南仁德保生宮
54693 >>> 崑崙宮
54694 >>> 聖媽宮
54695 >>> 後壁里保安宮
54696 >>> 崁腳福祐清宮
54697 >>> 民安宮
54699 >>> 山頭社澤清宮
54702 >>> 保華宮
54703 >>> 開基中軍宮
54704 >>> 大能精舍
54705 >>> 仁德六甲仔清水宮
54706 >>> 恩德公媽廟
54708 >>> 中洲天后宮
54709 >>> 仁德天后宮
54710 >>> 仁德大宅聖天宮
54711 >>> 普賢玉虛宮
54712 >>> 仁德聖海宮
54713 >>> 清安宮
54715 >>> 新市永安宮
54716 >>> 路竹東嶽宮
54718 >>> 慈恩寺
54719 >>> 埤頭關帝廟
54720 >>> 玄樞院西台慈惠堂
54722 >>> 關帝廟
54723 >>> 關廟景安宮
54724 >>> 孚佑安濟宮
54725 >>> 清水祖師壇
54729 >>> 保安堂
54730 >>> 大坑尾竹林紫雲寺
54736 >>> 瓦廍天朝后宮
54738 >>> 阿蓮薦善堂
54739 >>> 中路萬福宮北極玄天上帝
54744 >>> 五龍寺
54756 >>> 六甲鎮南宮
54759 >>> 六甲保安宮
54761 >>> 妙音講堂
54763 >>> 蓮花湖金山寺
54765 >>> 福德宮
54768 >>> 四千宮
54769 >>> 慧山寺
54770 >>> 水林龍玄宮
54780 >>> 五十三將軍廟
54785 >>> 蚵寮仔保興宮
54791 >>> 濟安宮
54823 >>> 後壁三清府
